# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4515430	4516293	-	WP_128420137.1	WP_128420137.1		A24 family peptidase			G4Q83_RS21085	864	287	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4516300	4517556	-							G4Q83_RS21090	1257		old_locus_tag=G4Q83_21170
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4516300	4517556	-	WP_128420136.1	WP_128420136.1		type II secretion system F family protein			G4Q83_RS21090	1257	418	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4517937	4518398	+							G4Q83_RS21095	462		old_locus_tag=G4Q83_21175
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4517937	4518398	+	WP_128420135.1	WP_128420135.1		pilin			G4Q83_RS21095	462	153	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4518542	4520278	+					pilB		G4Q83_RS21100	1737		old_locus_tag=G4Q83_21180
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4518542	4520278	+	WP_128420134.1	WP_128420134.1		type IV-A pilus assembly ATPase PilB	pilB		G4Q83_RS21100	1737	578	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4520427	4521812	-							G4Q83_RS21105	1386		old_locus_tag=G4Q83_21185
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4520427	4521812	-	WP_128420133.1	WP_128420133.1		sigma-54 dependent transcriptional regulator			G4Q83_RS21105	1386	461	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4521892	4523499	-							G4Q83_RS21110	1608		old_locus_tag=G4Q83_21190
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4521892	4523499	-	WP_128420132.1	WP_128420132.1		HAMP domain-containing histidine kinase			G4Q83_RS21110	1608	535	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4523741	4524904	+					sucC		G4Q83_RS21115	1164		old_locus_tag=G4Q83_21195
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4523741	4524904	+	WP_128420131.1	WP_128420131.1		ADP-forming succinate--CoA ligase subunit beta	sucC		G4Q83_RS21115	1164	387	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4524931	4525803	+					sucD		G4Q83_RS21120	873		old_locus_tag=G4Q83_21200
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4524931	4525803	+	WP_128420130.1	WP_128420130.1		succinate--CoA ligase subunit alpha	sucD		G4Q83_RS21120	873	290	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4526322	4527248	-							G4Q83_RS23855	927		partial;pseudo
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4526322	4527248	-				MFS transporter			G4Q83_RS23855	927		partial;pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4527503	4528453	+							G4Q83_RS21125	951		old_locus_tag=G4Q83_21210
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4527503	4528453	+	WP_211288290.1	WP_211288290.1		LysR family transcriptional regulator			G4Q83_RS21125	951	316	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4528729	4530366	+							G4Q83_RS21130	1638		old_locus_tag=G4Q83_21215
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4528729	4530366	+	WP_128420128.1	WP_128420128.1		NAD+ synthase			G4Q83_RS21130	1638	545	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4530598	4531581	-					egtD		G4Q83_RS21135	984		old_locus_tag=G4Q83_21220
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4530598	4531581	-	WP_128420127.1	WP_128420127.1		L-histidine N(alpha)-methyltransferase	egtD		G4Q83_RS21135	984	327	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4531578	4532867	-					egtB		G4Q83_RS21140	1290		old_locus_tag=G4Q83_21225
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4531578	4532867	-	WP_128420126.1	WP_128420126.1		ergothioneine biosynthesis protein EgtB	egtB		G4Q83_RS21140	1290	429	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4532938	4534161	+							G4Q83_RS21145	1224		old_locus_tag=G4Q83_21230
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4532938	4534161	+	WP_185817289.1	WP_185817289.1		aminotransferase class V-fold PLP-dependent enzyme			G4Q83_RS21145	1224	407	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4534426	4535163	-							G4Q83_RS21150	738		old_locus_tag=G4Q83_21235
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4534426	4535163	-	WP_128420125.1	WP_128420125.1		UTRA domain-containing protein			G4Q83_RS21150	738	245	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4535454	4536035	-					pnuC		G4Q83_RS21155	582		old_locus_tag=G4Q83_21240
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4535454	4536035	-	WP_128420124.1	WP_128420124.1		nicotinamide riboside transporter PnuC	pnuC		G4Q83_RS21155	582	193	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4536090	4538270	-							G4Q83_RS21160	2181		old_locus_tag=G4Q83_21245
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4536090	4538270	-	WP_128421761.1	WP_128421761.1		TonB-dependent receptor			G4Q83_RS21160	2181	726	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4538387	4539538	-							G4Q83_RS21165	1152		old_locus_tag=G4Q83_21250
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4538387	4539538	-	WP_128421760.1	WP_128421760.1		phosphotransferase			G4Q83_RS21165	1152	383	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4539535	4539825	-							G4Q83_RS21170	291		old_locus_tag=G4Q83_21255
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4539535	4539825	-	WP_128421759.1	WP_128421759.1		hypothetical protein			G4Q83_RS21170	291	96	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4540316	4541161	+							G4Q83_RS21175	846		old_locus_tag=G4Q83_21260
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4540316	4541161	+	WP_128421758.1	WP_128421758.1		glycosyltransferase family 2 protein			G4Q83_RS21175	846	281	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4541812	4542996	+					pncB		G4Q83_RS21180	1185		old_locus_tag=G4Q83_21265
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4541812	4542996	+	WP_128421757.1	WP_128421757.1		nicotinate phosphoribosyltransferase	pncB		G4Q83_RS21180	1185	394	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4543152	4543298	-							G4Q83_RS21185	147		old_locus_tag=G4Q83_21270
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4543152	4543298	-	WP_158255077.1	WP_158255077.1		hypothetical protein			G4Q83_RS21185	147	48	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4543413	4544504	-							G4Q83_RS21195	1092		old_locus_tag=G4Q83_21280
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4543413	4544504	-	WP_246432416.1	WP_246432416.1		IS3 family transposase			G4Q83_RS21195	1092	363	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4544761	4544898	-							G4Q83_RS23860	138		partial;pseudo
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4544761	4544898	-				IS4 family transposase			G4Q83_RS23860	138		partial;pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4545398	4545754	-							G4Q83_RS21200	357		old_locus_tag=G4Q83_21285
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4545398	4545754	-	WP_128421626.1	WP_128421626.1		hypothetical protein			G4Q83_RS21200	357	118	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4545751	4546683	-							G4Q83_RS21205	933		old_locus_tag=G4Q83_21290
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4545751	4546683	-	WP_128421625.1	WP_128421625.1		hypothetical protein			G4Q83_RS21205	933	310	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4546868	4547788	+					prmA		G4Q83_RS21210	921		old_locus_tag=G4Q83_21295
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4546868	4547788	+	WP_128421624.1	WP_128421624.1		50S ribosomal protein L11 methyltransferase	prmA		G4Q83_RS21210	921	306	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4547844	4548311	-							G4Q83_RS21215	468		old_locus_tag=G4Q83_21300
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4547844	4548311	-	WP_128421623.1	WP_128421623.1		hypothetical protein			G4Q83_RS21215	468	155	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4548479	4548847	+							G4Q83_RS21220	369		old_locus_tag=G4Q83_21305
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4548479	4548847	+	WP_128421622.1	WP_128421622.1		helix-turn-helix domain-containing protein			G4Q83_RS21220	369	122	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4548972	4549802	+							G4Q83_RS23865	831		
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4548972	4549802	+	WP_246432417.1	WP_246432417.1		DUF3426 domain-containing protein			G4Q83_RS23865	831	276	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4549918	4550190	+					fis		G4Q83_RS21230	273		old_locus_tag=G4Q83_21315
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4549918	4550190	+	WP_128421621.1	WP_128421621.1		DNA-binding transcriptional regulator Fis	fis		G4Q83_RS21230	273	90	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4550458	4552044	+					purH		G4Q83_RS21235	1587		old_locus_tag=G4Q83_21320
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4550458	4552044	+	WP_128421620.1	WP_128421620.1		bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	purH		G4Q83_RS21235	1587	528	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4552312	4553601	+					purD		G4Q83_RS21240	1290		old_locus_tag=G4Q83_21325
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4552312	4553601	+	WP_128421619.1	WP_128421619.1		phosphoribosylamine--glycine ligase	purD		G4Q83_RS21240	1290	429	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4553698	4554081	+							G4Q83_RS21245	384		old_locus_tag=G4Q83_21330
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4553698	4554081	+	WP_128421618.1	WP_128421618.1		hypothetical protein			G4Q83_RS21245	384	127	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4554106	4555830	-							G4Q83_RS21250	1725		old_locus_tag=G4Q83_21335
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4554106	4555830	-	WP_128421914.1	WP_128421914.1		dihydroxy-acid dehydratase			G4Q83_RS21250	1725	574	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4556005	4556802	+							G4Q83_RS21255	798		old_locus_tag=G4Q83_21340
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4556005	4556802	+	WP_128421915.1	WP_128421915.1		SDR family oxidoreductase			G4Q83_RS21255	798	265	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4556880	4557308	-							G4Q83_RS23870	429		partial;pseudo;old_locus_tag=G4Q83_21345
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4556880	4557308	-				hemagglutinin repeat-containing protein			G4Q83_RS23870	429		partial;pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4557364	4558127	-							G4Q83_RS21265	764		old_locus_tag=G4Q83_21350
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4557364	4558127	-	WP_246432165.1	WP_246432165.1		IS5 family transposase			G4Q83_RS21265	765	254	ribosomal_slippage
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4558281	4559279	-							G4Q83_RS21270	999		old_locus_tag=G4Q83_21355
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4558281	4559279	-	WP_128421994.1	WP_128421994.1		LysR family transcriptional regulator			G4Q83_RS21270	999	332	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4559433	4560440	+							G4Q83_RS21275	1008		old_locus_tag=G4Q83_21360
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4559433	4560440	+	WP_128421895.1	WP_128421895.1		FAH family protein			G4Q83_RS21275	1008	335	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4560475	4561914	+							G4Q83_RS21280	1440		old_locus_tag=G4Q83_21365
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4560475	4561914	+	WP_128421896.1	WP_128421896.1		aldehyde dehydrogenase family protein			G4Q83_RS21280	1440	479	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4562012	4563004	+							G4Q83_RS21285	993		old_locus_tag=G4Q83_21370
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4562012	4563004	+	WP_128421897.1	WP_128421897.1		ABC transporter substrate-binding protein			G4Q83_RS21285	993	330	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4563017	4564531	+							G4Q83_RS21290	1515		old_locus_tag=G4Q83_21375
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4563017	4564531	+	WP_185817290.1	WP_185817290.1		sugar ABC transporter ATP-binding protein			G4Q83_RS21290	1515	504	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4564528	4565583	+							G4Q83_RS21295	1056		old_locus_tag=G4Q83_21380
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4564528	4565583	+	WP_185817291.1	WP_185817291.1		ABC transporter permease			G4Q83_RS21295	1056	351	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4565671	4566606	+					yjfF		G4Q83_RS21300	936		old_locus_tag=G4Q83_21385
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4565671	4566606	+	WP_246432191.1	WP_246432191.1		sugar ABC transporter permease YjfF	yjfF		G4Q83_RS21300	936	311	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4566603	4566968	+							G4Q83_RS21305	366		old_locus_tag=G4Q83_21390
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4566603	4566968	+	WP_185817292.1	WP_185817292.1		hypothetical protein			G4Q83_RS21305	366	121	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4567056	4570097	+							G4Q83_RS21310	3042		old_locus_tag=G4Q83_21395
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4567056	4570097	+	WP_128421916.1	WP_128421916.1		TonB-dependent receptor			G4Q83_RS21310	3042	1013	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4570392	4573124	+							G4Q83_RS21315	2733		old_locus_tag=G4Q83_21400
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4570392	4573124	+	WP_128421793.1	WP_128421793.1		DUF5695 domain-containing protein			G4Q83_RS21315	2733	910	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4573193	4575286	+							G4Q83_RS21320	2094		old_locus_tag=G4Q83_21405
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4573193	4575286	+	WP_221893097.1	WP_221893097.1		beta-galactosidase			G4Q83_RS21320	2094	697	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4576007	4576168	+							G4Q83_RS21325	162		old_locus_tag=G4Q83_21410
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4576007	4576168	+	WP_158255078.1	WP_158255078.1		hypothetical protein			G4Q83_RS21325	162	53	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4576383	4577366	+							G4Q83_RS21330	984		old_locus_tag=G4Q83_21415
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4576383	4577366	+	WP_185817191.1	WP_185817191.1		IS5 family transposase			G4Q83_RS21330	984	327	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4577687	4578118	+					tnpA		G4Q83_RS21335	432		pseudo;old_locus_tag=G4Q83_21420
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4577687	4578118	+				IS200/IS605 family transposase	tnpA		G4Q83_RS21335	432		pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4578518	4580098	+							G4Q83_RS21340	1581		old_locus_tag=G4Q83_21425
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4578518	4580098	+	WP_128420236.1	WP_128420236.1		M4 family metallopeptidase			G4Q83_RS21340	1581	526	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4580276	4580428	+							G4Q83_RS23875	153		partial;pseudo
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4580276	4580428	+				ATP-dependent helicase			G4Q83_RS23875	153		partial;pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4580659	4580979	-							G4Q83_RS21345	321		old_locus_tag=G4Q83_21430
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4580659	4580979	-	WP_128420235.1	WP_128420235.1		DUF6172 family protein			G4Q83_RS21345	321	106	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4581193	4581762	+							G4Q83_RS21350	570		old_locus_tag=G4Q83_21435
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4581193	4581762	+	WP_246432192.1	WP_246432192.1		SDR family oxidoreductase			G4Q83_RS21350	570	189	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4581875	4582462	-							G4Q83_RS21355	588		old_locus_tag=G4Q83_21440
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4581875	4582462	-	WP_246432193.1	WP_246432193.1		NAD-dependent dehydratase			G4Q83_RS21355	588	195	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4582670	4583596	+							G4Q83_RS21360	927		old_locus_tag=G4Q83_21445
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4582670	4583596	+	WP_128420233.1	WP_128420233.1		carbohydrate kinase			G4Q83_RS21360	927	308	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4583644	4584219	+							G4Q83_RS21365	576		old_locus_tag=G4Q83_21450
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4583644	4584219	+	WP_246432194.1	WP_246432194.1		MgtC/SapB family protein			G4Q83_RS21365	576	191	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4584180	4584806	-							G4Q83_RS21370	627		old_locus_tag=G4Q83_21455
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4584180	4584806	-	WP_128420232.1	WP_128420232.1		chromosome partitioning protein ParB			G4Q83_RS21370	627	208	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4584952	4586538	+							G4Q83_RS21375	1587		old_locus_tag=G4Q83_21460
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4584952	4586538	+	WP_128420231.1	WP_128420231.1		GGDEF domain-containing protein			G4Q83_RS21375	1587	528	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4586637	4587557	-							G4Q83_RS21380	921		old_locus_tag=G4Q83_21465
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4586637	4587557	-	WP_128420230.1	WP_128420230.1		DUF808 domain-containing protein			G4Q83_RS21380	921	306	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	4587705	4589333	+							G4Q83_RS21385	1629		old_locus_tag=G4Q83_21470
